Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Afghanistan,AFG,Forest area (sq. km),AG.LND.FRST.K2,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,..
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,3521418059.92345,2813571753.87253,3825701438.99963,4520946818.54581,5224896718.67782,6203256538.70967,6971758282.29351,9747886187.39393,10109297047.5432,12416152732.0567,15856668555.8336,17805098206.3141,19907329777.5872,20146416757.5987,20497128555.6972,19134221644.7325,18116572395.0772,18753456497.8159,18053222687.4126,18799444490.1128,19955929052.1496,14259995441.0759,14497243872.1337,17152234636.8715,..
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-9.4319740700862,28.6000011706788,8.83227780288267,1.41411799339429,11.2297148272859,5.35740324748592,13.8263195471281,3.92498381999467,21.3905283926492,14.3624414710737,0.426354776777345,12.7522870926697,5.60074465863221,2.72454336219565,1.45131466066431,2.26031420279821,2.6470032027451,1.18922812944517,3.91160341625552,-2.35110067203466,-20.7388393676343,-6.24017199240269,2.26694373649188,..
Afghanistan,AFG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,180,190,210,250,270,330,370,460,530,550,640,670,640,590,560,530,520,520,490,380,370,370,..
Afghanistan,AFG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,790,750,940,980,980,1090,1140,1300,1330,1570,1770,1740,1990,2140,2230,2300,2240,2360,2460,2620,2580,2160,2130,2210,..
Afghanistan,AFG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,..,3855298264.10431,4330114357.85973,4996781463.93976,6145219406.73031,6962158645.4777,8668787530.00972,9768577941.33211,12642365226.8958,14864149924.334,16062706809.4182,19575474863.7514,21060159748.9596,21036150317.7626,20114103580.5321,19449602244.5449,19032212583.775,19092091282.3498,19698775580.2624,19236860322.2919,15384996781.5891,14887595113.2198,15544811236.1544,..
Afghanistan,AFG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,15864189722.3058,15224554096.5554,20123047324.3803,22278932459.9965,23184760643.0288,26587457905.4259,29047794273.3202,33788985660.3028,35313783778.1187,43009573651.0946,50028298436.3449,51116377179.4871,60931092223.9816,67669597049.6616,73169249312.8305,77739868999.5339,77790300893.8725,84288052074.0782,90563706789.4257,99263716985.9417,100842500976.582,86285361406.7876,86404553811.1829,91710014539.2963,..
Afghanistan,AFG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.5,13,16.7,15.2924823859473,..
Afghanistan,AFG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..,..,..
Afghanistan,AFG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,27,37,35,39,48,50,53,55,59,60,62,64,59,57,60,62,64,64,66,57,57,51,56,55,55
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.2890774127896,37.06956357719,54.5054272070161,50.7318770310383,..
Afghanistan,AFG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,23.8101270064854,22.7108641828326,26.2267897500666,26.8120992326398,28.2107680719994,26.8822416082148,26.9156280026285,21.8971222069406,21.1514206977128,22.7402524820273,21.1578071539751,20.4446053132561,21.2296632181805,22.1240424906926,10.4668076938201,10.0518739969063,13.3872469597976,14.0581123697768,12.9525996015547,14.2736570191788,16.0503677223963,13.4498227120978,..
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,-11.7745360319214,6.12552202910163,11.655238221181,11.2714320572149,10.9127735503048,7.19975129292388,22.5277562007029,2.09628875042125,-2.16340442746143,3.81463031545211,16.5933467401627,7.30175646760432,4.82278547876986,0.56694454253261,2.44756300147404,-2.19752646733461,2.40365618765746,2.07134857783487,6.52147984832531,6.9629462552564,2.83899625081041,9.40623933931322,2.92366213121669,..
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.005,55.511,56.225,57.171,57.81,58.247,58.553,58.956,59.708,60.248,60.702,61.25,61.735,62.188,62.26,62.27,62.646,62.406,62.443,62.941,61.454,60.417,65.617,66.035,..
Afghanistan,AFG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.2861153562819,62.6961085165883,66.706721386688,49.6577396307908,47.503331331458,46.0242129627266,45.3257251908116,35.6590129713989,35.2151092529739,30.1139981175203,34.9505949530686,38.7023981567049,47.711069772368,45.0154491943557,40.4885980855756,43.3464195931026,39.3562305524053,41.5283443929765,45.8754658013193,40.6448180105462,36.6557727324253,43.8008555178664,32.0681644111416,27.4424883967104,21.4181363539681
Afghanistan,AFG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,2.43125378739118,1.99206569856085,1.89623399634252,2.56626735198569,2.335545701939,2.08741255278385,1.94583569418812,1.82134545354632,1.17541612009987,1.07694976762403,1.29801287790022,0.994575822723645,0.956772140958855,0.945226799939516,1.00674585570556,1.17096838242129,1.35885692738929,1.827933856217,..,..,..
Afghanistan,AFG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.116942,0.879776,2.54662,4.91711,9.9133,18.0167,29.8268,38.2289,36.1187,47.0152,50.1967,53.149,56.1322,58.256,62.2553,67.0508,59.8109,59.6471,58.0461,56.6945,56.2655,55.5475,..
Afghanistan,AFG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,131.7,127.4,123.1,118.7,114.2,109.7,105.1,100.7,96.3,92.2,88.3,84.6,81.2,78,75.1,72.4,70,67.6,65.4,63.3,61.3,59.3,57.4,55.5,..
Afghanistan,AFG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,61.2210574436,72.3638166443,71.3206070093,67.3243040412,74.7301836476,97.7,102.6,110.8,106.7,108,115.7,116.7,110.3,105,103.3,100,105.1,103.3,102.9,97.6,111.2,100.6,96.1,100.9,..
Afghanistan,AFG,Net migration,SM.POP.NETM,-1025973,-212872,860349,247317,-269194,250971,57673,-851298,215753,-60602,-167460,384486,68628,18119,233913,-286314,-143049,-71491,-36753,9159,143634,-548784,-647402,-48958,-44089
Afghanistan,AFG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,136009994.506836,410359985.351563,1223290039.0625,1538229980.46875,2268528320.3125,2815098388.67188,2895828369.14063,4982612304.6875,4811211425.78125,6113124023.4375,6072399902.34375,6745740234.375,6666770507.8125,5152541015.625,4942970214.84375,4274226074.21875,4069414306.64063,3811737060.54688,3792489257.8125,4137609863.28125,4210314453.125,4691710449.21875,3914967041.01563,3060331298.82813,..
Afghanistan,AFG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,89540435.95,140695166.3,378206657.0181,179116561.3764,219416087.481463,347165291.814146,253367821.603343,348624717.302647,627710802.377386,822731630.245558,803546453.786557,828571904.111179,788917115.24523,320000000,320000000,320000000,320000000
Afghanistan,AFG,Population density (people per sq. km of land area),EN.POP.DNST,30.8638471091486,31.099929472732,32.77696058139,34.8543443263879,36.1232295355933,37.4171181945019,38.9802584977692,39.7250233813225,40.6031951918802,42.1110666482682,43.3652070588596,44.9959492816951,46.8546892967205,48.4839765113534,50.2775447311531,51.8709105683578,53.2030296061205,54.7183278904681,56.3344817012404,58.0410606687825,59.9006163469942,61.3286907992579,62.2155405301811,63.5585008355948,..
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1.21217597601851,0.762004896898895,5.25202958527833,6.14519400188515,3.57583485398158,3.51921696042587,4.09270201656348,1.8925975396006,2.18654618162979,3.64638090813246,2.93468670173474,3.69150308391849,4.04786256315645,3.41822667584596,3.63251884652008,3.11995924146907,2.53571991833963,2.80833730805469,2.91080959861384,2.98438913621969,3.15360920291972,2.35609779179185,1.43570437048699,2.13559384981397,2.83657317243522
Afghanistan,AFG,"Population, total",SP.POP.TOTL,20130327,20284307,21378117,22733049,23560654,24404567,25424094,25909852,26482622,27466101,28284089,29347708,30560034,31622704,32792523,33831764,34700612,35688935,36743039,37856121,39068979,40000412,40578842,41454761,42647492
Afghanistan,AFG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,33.7,..,..,..,38.3,..,..,..,..,54.5,..,..,47.1,..,..,..,..,..
Afghanistan,AFG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Afghanistan,AFG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,31.7,..,..,..,..,..,..,..,..,24.6,..,..,..,..,19.1,..,..,..,18.4,..,..
Afghanistan,AFG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.4359664916992,88.2425765991211,89.8436279296875,88.8901214599609,..,..,..,..,..
Afghanistan,AFG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,8.96753351186026,7.00919124732129,8.05270580869824,10.5750824572925,11.0919491580748,11.5101607227423,10.2006246389875,9.40560933162746,8.61373050666845,10.1311181716091,12.67800990371,13.0392622195019,..,..,..,..,..,..,..
Afghanistan,AFG,"School enrollment, primary (% gross)",SE.PRM.ENRR,21.4578495025635,22.1396503448486,73.4013137817383,95.3357467651367,105.475051879883,99.50390625,102.284866333008,99.3228988647461,104.445137023926,99.7054214477539,103.48560333252,101.542083740234,106.575317382812,107.942840576172,109.829452514648,106.773551940918,106.784042358398,106.54354095459,107.687660217285,109.075309753418,..,..,..,..,..
Afghanistan,AFG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,0,..,0.544260025024414,0.40582001209259,0.547689974308014,0.573230028152466,0.567200005054474,0.586019992828369,0.609610021114349,0.625810027122498,0.663450002670288,0.669250011444092,0.655330002307892,0.654020011425018,0.6423299908638,0.645669996738434,0.641690015792847,0.636020004749298,..,..,..,..,..,..
Afghanistan,AFG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,14.0404100418091,..,13.959529876709,19.2143802642822,20.2735099792481,29.523889541626,28.8154907226562,38.930850982666,44.2999496459961,50.4406204223633,52.4474296569824,54.372859954834,54.8833694458008,54.2936515808105,53.1501083374023,53.4350395202637,55.5364303588867,57.3578491210938,..,..,..,..,..,..
Afghanistan,AFG,Surface area (sq. km),AG.SRF.TOTL.K2,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652870,..
Afghanistan,AFG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,6.96759757536323,5.28345660361407,6.08796493104171,8.48175836115538,9.16975191897818,8.91679399623322,7.7078006029517,7.12277329012108,6.8821029425122,7.58538233155396,9.50265278008681,9.8984508955205,..,..,..,..,..,..,..
Afghanistan,AFG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.4,0.4,0.1,0.1,0.1,0.1,3.6,3.6,3.6,3.6,3.6
Afghanistan,AFG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,0.402819292924976,0.487686262693032,0.379800304581339,0.323576197641919,0.598756026259218,1.58322814481364,1.93817780133484,3.29960835203606,4.333403208221,4.35357201508207,3.32380000211032,2.97423809266455,2.67397501265809,..,..,..,..
Afghanistan,AFG,Urban population growth (annual %),SP.URB.GROW,2.12085038492534,1.74346718707473,6.31359641742295,7.2936567313355,4.81718391804813,5.08707018829666,6.12480680891873,4.25238138079512,4.74447801790221,6.2831311002891,5.5420431342597,6.17194562448142,6.31323146961438,5.3875947897599,5.22969224047253,4.24580956643691,3.32526007388198,3.5213421801472,3.5685183296085,3.56098277767391,3.62373772331126,2.69456903003537,1.61726804518474,2.44670630575554,3.72642057446598
Bangladesh,BGD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,152.641,147.804,142,139.872,138.184,126.555,124.43,126.819,119.728,115.797,115.018,105.382,104.552,102.256,91.829,89.274,87.837,82.215,80.415,79.151,79.184,75.962,73.128,73.179,..
Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.7181480755923,21.8483405815259,20.5841344226366,19.8127182977042,19.2669595662859,18.5710395455964,18.0340165108542,17.8065367823955,17.5956955421992,17.1046290519632,17.0011812592919,16.8099867573503,16.1775631732753,15.4932779975908,15.3516208986344,14.7829964369364,13.4647923176039,12.9572760433733,12.4800771856196,11.9753231358984,11.9996868602485,11.6328584271282,11.2176010351595,11.0036900209598,11.1648014276903
Bangladesh,BGD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,34.1619047619048,..,..
Bangladesh,BGD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,12.1,12,..,13.9,13.2,..,20.1,18,..,24.4,26.5,31.7,..,36.5,42.1,..,49.8,67.8,52.7,59,..,..,..,..,..
Bangladesh,BGD,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,54.3,50.2,..,..,58.5,..,..,55.8,..,..,..,61.2,..,61.75754302,62.4,..,62.8,..,61.9,62.7017699496291,..,..,64,..,..
Bangladesh,BGD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,99.2535514546941,109.490963870613,117.271798889798,123.721051102441,158.478288215597,169.186794867009,189.596089771556,198.744127936079,200.690066619094,218.83202265439,239.944314522424,258.882228287795,276.694215863057,296.341695089956,326.502853047843,348.932681283763,412.780315331328,443.212945924414,471.126089137386,515.10173042395,509.945926958218,574.118203146015,602.674747324137,..,..
Bangladesh,BGD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,135.945727032601,148.255373268618,147.979643675058,153.143093984627,154.242895346549,159.825599702335,168.32467252269,174.011519357534,180.396452212736,187.659357547152,195.590116597033,200.299626883527,208.040539602777,218.935059190067,224.107149946033,237.713163558492,255.923548835134,260.880286120411,257.873889464682,273.340023331257,272.076572071717,292.487219529267,297.118356342706,..,..
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.3442012279919,13.3865592080649,12.4099689322019,11.4311486959413,11.1465089461353,14.3928418979283,16.3534635652888,16.9953348464905,17.6588584820757,16.9401329056133,16.0241126856916,19.9220749554939,20.1615888640625,19.5378741098798,18.9896599950107,17.3366737865485,13.9212044814459,12.8197468906003,12.6747879443391,13.0947573353039,10.4427880616037,10.6627789004134,12.8822264348985,13.1571638341204,10.4611878291715
Bangladesh,BGD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,15600564697.1,14978802400.8,16687587182.1,18440377575.4,19714073691.8,18503086016.3,20160932717.1,21523544177.4,23346917708.3,25377795050.4,26571755072,27046084648.2,29155976742.1,32454687016.8,35270692354.7,38770937144.2,41569252897.7,51068283464.6,57125459320.6,62468325028.8,73550857817.1,91477590071.6,96944431751,101370771740.3,104486886261.1
Bangladesh,BGD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.279,3.203,3.126,3.029,2.94,2.846,2.755,2.666,2.577,2.484,2.38,2.309,2.263,2.247,2.228,2.227,2.227,2.205,2.193,2.18,2.175,2.173,2.179,2.163,..
Bangladesh,BGD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,280384629.677982,78527040.0772573,52304931.038967,268285231.831688,448905400.707684,813321971.875196,456523167.703824,651029738.054822,1328422986.5175,901286583.13086,1232258246.59254,1264725163.33408,1584403459.98465,2602962095.36816,2539190939.6837,2831152765.15514,2332724780.71107,1810395803.56746,2421626238.43716,1908045387.02684,1525312160.40492,1723856464.12345,1634888030.42697,1385155351.84894,1537972140.35363
Bangladesh,BGD,Forest area (sq. km),AG.LND.FRST.K2,19203.281,19171.295,19139.309,19107.323,19075.337,19043.351,19011.365,18979.379,18947.393,18915.406,18883.42,18873.536,18863.652,18853.768,18843.884,18834,18834,18834,18834,18834,18834,18834,18834,18834,..
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,53369787318.6245,53991289844.3291,54724081490.5102,60158929188.2556,65108544250.0425,69476001239.419,71795736172.1561,79611644974.5571,91636997370.9772,102475158190.998,115275540051.262,128607482310.357,133310747603.483,149998957434.186,172886611653.786,195146608978.131,265224515675.034,293732446624.596,321362752441.78,351231654603.692,373979442362.193,416271647911.014,460131689083.083,437415333018.291,450119432068.852
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.29329471892532,5.07728777526728,3.83312393993225,4.73956739963045,5.23953291029852,6.53594493875502,6.67190498576788,7.05859935449848,6.01378975738535,5.04512479919337,5.57178818533122,6.46437912497728,6.52145877906443,6.01360565834344,6.0610593588495,6.55263987816197,7.11347821270093,6.59024999794057,7.31941263014136,7.88191515117722,3.44801755122445,6.93867912442445,7.09982877575158,5.77511237007889,4.22325911250161
Bangladesh,BGD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,410,420,420,440,490,530,550,580,640,700,780,870,950,1010,1080,1200,1400,1640,2020,2220,2320,2600,2850,2880,2820
Bangladesh,BGD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1550,1640,1710,1800,1930,2090,2300,2520,2720,2850,3030,3250,3680,3940,4190,4440,4790,5050,5710,6290,6920,7830,8790,9510,10060
Bangladesh,BGD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,55712709024.5614,57006615191.2002,57885640079.6611,62202314641.834,69524380790.8462,76610789245.4358,80896041680.7747,86325073162.2388,95691429190.0205,106130805233.652,118314764905.932,133329559579.162,146832856920.569,158805147550.525,171232930861.854,191338510755.539,225591727898.942,266736774826.827,329854436730.53,366469040884.315,385238514893.684,435560113926.691,483370788278.341,493931963339.332,490163570995.754
Bangladesh,BGD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,208928912198.485,224096107343.903,238141390328.605,254435833610.222,275623066080.42,303102046601.958,336538646781.819,372342159956.1,406422852468.887,430340508055.773,460458409329.875,499623842867.126,570177672917.888,616569261196.949,662428199724.602,707741905118.267,770879103187.534,819232336678.198,933669359748.506,1038098559456.84,1150025815983.89,1313226689114.99,1488102430377.47,1631145526646.7,1746416581639.85
Bangladesh,BGD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.8085625731369,24.1743067306933,24.3414161366729,24.6791888612834,24.9918339447004,25.8304355145863,26.1441457474299,26.1784970672047,26.2022714003991,26.2060570157536,26.2466561760577,27.4209733686034,28.2623350097187,28.3896207536466,28.5778757115563,28.886689247008,30.2397639179985,30.9468731155675,31.8225747704431,32.2137331126266,31.3079413414304,31.0187387357172,32.047275580905,30.9512000834944,30.7004900245244
Bangladesh,BGD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,0.435480466968654,0.306260590781621,0.213025597821188,0.19506469565516,0.463362848345637,0.299089378482049,..,0.307867105131918,0.242933626284075,0.426450633403232,0.539452073551698,..,..,..,..,..,..
Bangladesh,BGD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,74,77,75,76,81,88,83,89,92,93,88,93,88,91,94,97,97,97,97,97,97,97,96,96,96
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.9775131339119,18.7114578649468,16.557411788963,16.2267362042167,15.7117252031078,20.0040929665367,21.7584608673034,22.9470478066831,24.9620555504832,23.1526633174097,21.7787299851405,27.4987748801959,27.9493338849842,26.7585286129376,25.5244202017989,24.7493225204896,17.4129456531683,17.179983781834,19.8398437797492,18.4832971559365,15.8286593146113,17.0612258032497,20.897740835675,17.8258075763392,16.3168879748762
Bangladesh,BGD,Income share held by lowest 20%,SI.DST.FRST.20,8.6,..,..,..,..,8.8,..,..,..,..,8.9,..,..,..,..,..,8.6,..,..,..,..,..,8.8,..,..
Bangladesh,BGD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.2793826819325,22.5838118742213,22.8392543728467,22.4741487860882,22.7797200060528,23.2998442190711,24.0953205119221,24.5005410079343,24.7270013036793,25.2955721814431,24.9564767264585,25.0452996007551,25.3099593902625,26.3070701636507,26.3110467833576,26.8313948329541,31.0691513830358,31.2482919641603,31.9828135899766,32.8525491977868,32.9115650824449,33.3160943869001,33.9200804971876,34.5942721606063,34.0971743458877
Bangladesh,BGD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.44665934914798,3.26116013222439,3.8928674350377,5.81581664789621,4.5621363796936,4.58636070641845,5.87593581109938,6.47126010502515,7.86096609394262,6.76435468091874,7.14466302810841,7.85945085272492,8.16457367624635,7.17495343232414,5.66878852513904,5.87277704102323,27.8507377248339,5.04759758203714,5.80553876704575,3.65813755162172,3.84106338588026,4.1211747067957,5.04902187883131,6.89712404003441,6.88285460605802
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.049,62.836,63.591,64.288,64.912,65.509,66.048,66.458,67.047,67.527,68.009,68.499,68.989,69.487,70.016,70.543,71.075,71.606,72.122,72.625,71.421,71.103,74.265,74.672,..
Bangladesh,BGD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.6154409962779,27.963769792371,26.9369527975655,28.9632814864025,31.2416753197285,33.3726748609199,38.7711046422774,39.0005758704306,42.8102198080366,36.0243405832995,40.7848880856189,47.1613306709726,44.4825350288943,44.1329734101955,41.370467797258,38.1385053984415,30.0371931294657,30.1931233743973,31.0387558116495,28.0245241879077,23.1052807219051,29.9494334110044,30.3476164135234,25.399201082728,25.5765452006502
